scientific_name,match_basis,supplier,product_name,stock_size,price_min_aud,price_max_aud,availability_status,size_price_mapping_status,supplier_url,verification_date,match_location,taxon_verification_url,source_freshness,proposed_valid_to,review_status
Pinus radiata,exact_catalogue_name,Batlow Rhododendron Nursery via HortOS,Pinus radiata,150mm,6.95,6.95,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Batlow Rhododendron Nursery via HortOS,Pinus radiata,200mm,10.00,10.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Batlow Rhododendron Nursery via HortOS,Pinus radiata,300mm,60.00,60.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Batlow Rhododendron Nursery via HortOS,Pinus radiata,85mm,4.00,4.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Batlow Rhododendron Nursery via HortOS,Pinus radiata,Tube,1.20,1.20,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Boyanup Botanical via HortOS,Pinus radiata,63 cell,80.18,80.18,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,GrowAbility Nursery via HortOS,Pinus radiata,35L,109.00,109.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Murray River Tree Farm Pty Ltd via HortOS,Pinus radiata,250mm,22.50,22.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,S and J Seedlings via HortOS,Pinus radiata,75mm,0.65,0.65,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pinus radiata,exact_catalogue_name,Spruced via HortOS,Pinus radiata,Hiko,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pinus-radiata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Pittosporum angustifolium,250mm,45.00,45.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,GrowAbility Nursery via HortOS,Pittosporum angustifolium,Tube,4.10,4.10,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Kumbartcho Nursery via HortOS,Pittosporum angustifolium,Tube,1.55,1.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Northern Rivers Natives via HortOS,Pittosporum angustifolium,Tube,4.50,4.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Pacific Nurseries via HortOS,Pittosporum angustifolium,140mm,6.00,6.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Reforest Bush Nursery via HortOS,Pittosporum angustifolium,140mm,7.00,7.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Rocky Springs Nursery via HortOS,Pittosporum angustifolium,140mm,6.80,6.80,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Rocky Springs Nursery via HortOS,Pittosporum angustifolium,200mm,11.50,11.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Tamworth Regional Landcare via HortOS,Pittosporum angustifolium,Tube,4.50,4.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Westgrow Farm Trees via HortOS,Pittosporum angustifolium,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum angustifolium,exact_catalogue_name,Willunga Natives Incorporated via HortOS,Pittosporum angustifolium,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-angustifolium,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum bicolour,species_or_cultivar_listing,Candlebark Community Nursery Inc via HortOS,Pittosporum bicolor,Tube,4.55,4.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-bicolor,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/4161697,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Pittosporum undulatum,140mm,6.50,6.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Pittosporum undulatum,200mm,15.50,15.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Kumbartcho Nursery via HortOS,Pittosporum undulatum,Tube,1.55,1.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Noosa and District Landcare Group Inc via HortOS,Pittosporum undulatum,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Paten Park Native Nursery via HortOS,Pittosporum undulatum,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum,exact_catalogue_name,Wallum Nurseries via HortOS,Pittosporum undulatum,Tube,3.15,3.15,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum 'variagatum',species_or_cultivar_listing,Go Green Rainforest Nursery via HortOS,Pittosporum undulatum,140mm,6.50,6.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/2986239,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum 'variagatum',species_or_cultivar_listing,Go Green Rainforest Nursery via HortOS,Pittosporum undulatum,200mm,15.50,15.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/2986239,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum 'variagatum',species_or_cultivar_listing,Kumbartcho Nursery via HortOS,Pittosporum undulatum,Tube,1.55,1.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/2986239,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum 'variagatum',species_or_cultivar_listing,Noosa and District Landcare Group Inc via HortOS,Pittosporum undulatum,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/2986239,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Pittosporum undulatum 'variagatum',species_or_cultivar_listing,Paten Park Native Nursery via HortOS,Pittosporum undulatum,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/pittosporum-undulatum,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/2986239,12 days ago,2026-10-18,loaded_exact_species_and_size_price
